Fecha,Residuo,Tipo,Clasificación,Tipo de Movimiento,Fuente,Cantidad (kg)
8/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,980
8/10/2019,SR - Recorte saborizada,Proceso,Aprovechable,Salida,,3330
8/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,53
8/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea A,246.1
8/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea B,246.1
8/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Salida,,1789.6
8/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,81.6
8/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,81.6
8/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Salida,,103
8/10/2019,Saborizada,,,Ingreso,Doria Mosquera,3330
8/10/2019,Sólidos contaminados pintura,Residuo Peligroso,Y12,Salida,Experta,114.8
9/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Salida,,390
9/10/2019,Vasos Desechables,Convencionales,Aprovechable,Salida,,13.9
9/10/2019,Plegadiza,Convencionales,Aprovechable,Salida,,80
9/10/2019,Cores,Convencionales,Aprovechable,Salida,,210
9/10/2019,Cartón,Convencionales,Aprovechable,Salida,,1280
9/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,52.8
9/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,24.8
9/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea B,379.8
9/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,135.2
9/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,135.2
9/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,60.8
9/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cedi,180
9/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Doria Mosquera,120
9/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cempa,60
9/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Almacén,30
10/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,390
10/10/2019,Residuos del Casino,Convencionales,Aprovechable,Salida,,440
10/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,Molino,100
10/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,148.8
10/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,18.2
10/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea A,18.4
10/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea B,14.8
10/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea C,16
10/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea D,8
10/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea A,7.5
10/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea B,7.5
10/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,210.8
10/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Taller,11.4
10/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Empaque,12.4
11/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Salida,,180
11/10/2019,Plegadiza,Convencionales,Aprovechable,Salida,,60
11/10/2019,Cores,Convencionales,Aprovechable,Salida,,110
11/10/2019,Cartón,Convencionales,Aprovechable,Salida,,620
11/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,61.6
11/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea C,597
11/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,48.2
11/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,32
11/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,32
11/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,23
11/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Salida,,104.4
11/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,62
11/10/2019,PL - Polietileno,Convencionales,Aprovechable,Salida,,502
11/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cedi,80
11/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Doria Mosquera,40
11/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cempa,30
11/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Almacén,30
11/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Servicios Técnicos,6.4
12/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,520
15/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,400
15/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,48
15/10/2019,DS - Descarte,Proceso,Aprovechable,Salida,,1087.6
15/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea B,976.4
15/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea C,1363
15/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea D,682.4
15/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,305.4
15/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Salida,,3662.2
15/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,221.2
15/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,221.2
15/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,377.4
15/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,174.2
15/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Cempa,36.6
15/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Salida,,192.6
15/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea A,18.4
15/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea B,15.6
15/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea C,35.2
15/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea D,26
15/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea A,9.8
15/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea B,8.6
15/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea C,14.2
15/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea D,10.6
15/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,186.4
15/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Taller,17.8
15/10/2019,Cinta marcación,Residuo Peligroso,Y12,Salida,Empaque,6.8
16/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea A,364.2
16/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea C,97.3
16/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea D,97.3
16/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,40.4
16/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,101.8
16/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,31.2
16/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,160
16/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,411.8
16/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,95.6
17/10/2019,Cartón,Convencionales,Aprovechable,Salida,,5.2
17/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Salida,,320
17/10/2019,Vasos Desechables,Convencionales,Aprovechable,Salida,,17.4
17/10/2019,Plegadiza,Convencionales,Aprovechable,Salida,,70
17/10/2019,Cores,Convencionales,Aprovechable,Salida,,360
17/10/2019,Cartón,Convencionales,Aprovechable,Salida,,470
17/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,350
17/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,62.8
17/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,169.6
17/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,33
17/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,11.8
17/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,95.8
17/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Cempa,43
17/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea A,17.8
17/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea B,15.2
17/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea C,25
17/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea D,20
17/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea A,11.2
17/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea B,10.8
17/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea C,23.2
17/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea D,14.2
17/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,76.8
17/10/2019,PL - Polietileno,Convencionales,Aprovechable,Salida,,388
17/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Salida,,122
17/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cedi,160
17/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Doria Mosquera,80
17/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cempa,50
17/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Almacén,30
17/10/2019,Sólidos contaminados pintura,Residuo Peligroso,Y12,Salida,Metalicas Buitrago,5.4
18/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,46
18/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,Molino,325
18/10/2019,DS - Descarte,Proceso,Aprovechable,Salida,,324.8
18/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,21.5
18/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,21.5
18/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,38.4
18/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,38.4
18/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Cempa,24.6
18/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Salida,,2733.8
18/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,70.4
18/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Salida,,2138.6
18/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Cogeneración,61.6
18/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Taller,13.6
18/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Empaque,19.4
18/10/2019,Cinta marcación,Residuo Peligroso,Y12,Salida,Empaque,6.6
18/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Servicios Técnicos,8.6
19/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,870
19/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,218.6
19/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,61.8
19/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,61.8
19/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,45.8
19/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,45.8
19/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Cempa,752.4
19/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,138.2
19/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,138.2
19/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea A,285.6
19/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,141.8
21/10/2019,Residuos del Casino,Convencionales,Aprovechable,Salida,,650
21/10/2019,Lodos PTAR,Convencionales,No Aprovechable,Salida,,1190
21/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,109.2
21/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,116.4
21/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,441.8
21/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,1351
21/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea A,966.2
21/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea C,181.2
21/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea D,712.2
21/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,220.8
21/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,48.2
22/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,530
22/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea A,22.6
22/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea B,22.6
22/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea C,22.6
22/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea D,22.6
22/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,162.8
22/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,71
22/10/2019,DS - Descarte,Proceso,Aprovechable,Salida,,912.4
22/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea B,335.8
22/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,152
22/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,109.8
22/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Salida,,3186.8
22/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,13.8
22/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,280.7
22/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,280.7
22/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Salida,,3293.2
22/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Salida,,41.2
22/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea A,29.4
22/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea B,29.4
22/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea C,29.4
22/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea D,29.4
22/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Cempa,15.8
23/10/2019,Plegadiza,Convencionales,Aprovechable,Salida,,110
23/10/2019,Vasos Desechables,Convencionales,Aprovechable,Salida,,30
23/10/2019,Cores,Convencionales,Aprovechable,Salida,,580
23/10/2019,Cartón,Convencionales,Aprovechable,Salida,,550
23/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea B,300
23/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,158.2
23/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,30.8
23/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,36.8
23/10/2019,PL - Polietileno,Convencionales,Aprovechable,Salida,,489.2
23/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,52.8
23/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,48.2
23/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,130.4
23/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,130.4
24/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,370
24/10/2019,Residuos del Casino,Convencionales,Aprovechable,Salida,,190
24/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,180
24/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,23.8
24/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Piloto,33.4
24/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea A,22.1
24/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea B,22.1
24/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea C,22.1
24/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea D,22.1
24/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,136.6
24/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea A,19
24/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea B,19
24/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea C,19
24/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea D,19
24/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,46.4
24/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,22.8
24/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,166.2
24/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,166.2
24/10/2019,Sólidos contaminados pintura,Residuo Peligroso,Y12,Salida,Experta,12.6
25/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,128
25/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,18.6
25/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,17.7
25/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,17.7
25/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,129.8
25/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,369.4
25/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea A,12.8
25/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea B,12.8
25/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea C,12.8
25/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Línea D,12.8
25/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,92.4
25/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea A,20.9
25/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea B,20.9
25/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea C,20.9
25/10/2019,PP - Polipropileno,Convencionales,Aprovechable,Ingreso,Línea D,20.9
25/10/2019,Cinta marcación,Residuo Peligroso,Y12,Salida,Empaque,12.4
25/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Taller,9.8
25/10/2019,Material contaminado lubricante,Residuo Peligroso,Y9,Salida,Empaque,12.7
25/10/2019,Tintas vencidas,Residuo Peligroso,Y9,Salida,Planeación,2.4
26/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,590
26/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,33.4
26/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,39.8
26/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,42.2
26/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,42.2
26/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,1227.5
26/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,258.4
26/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,116.8
26/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,22.2
26/10/2019,Sólidos contaminados pintura,Residuo Peligroso,Y12,Salida,Experta,12
28/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Salida,,260
28/10/2019,Vasos Desechables,Convencionales,Aprovechable,Salida,,15.6
28/10/2019,Plegadiza,Convencionales,Aprovechable,Salida,,60
28/10/2019,Cores,Convencionales,Aprovechable,Salida,,440
28/10/2019,Cartón,Convencionales,Aprovechable,Salida,,400
28/10/2019,PL - Polietileno,Convencionales,Aprovechable,Salida,,262
28/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,43.8
28/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,43.8
28/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,429.4
28/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,205.4
28/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea A,202.6
28/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea B,304.8
28/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea C,106.1
28/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea D,106.1
28/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,161.6
28/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,39.4
28/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cedi,140
28/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Doria Mosquera,70
28/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Cempa,30
28/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Ingreso,Almacén,20
28/10/2019,Sólidos contaminados pintura,Residuo Peligroso,Y12,Salida,Experta,78
29/10/2019,Ordinarios,Ordinarios,No Aprovechable,Salida,,780
29/10/2019,PL - Polietileno,Convencionales,Aprovechable,Ingreso,Cempa,119.2
29/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,229.8
29/10/2019,DS - Descarte,Proceso,Aprovechable,Salida,,200.8
29/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,134.6
29/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,134.6
29/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,210.1
29/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea D,210.1
29/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Salida,,1840
29/10/2019,Saborizada,,,Ingreso,Doria Mosquera,950
29/10/2019,Saborizada,,,Salida,,950
29/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea A,463.6
29/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea B,471.2
29/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,40.2
29/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,85.6
29/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Piloto,166.4
29/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Salida,,3178.2
30/10/2019,PV - Plásticos Varios,Convencionales,Aprovechable,Salida,,430
30/10/2019,Plegadiza,Convencionales,Aprovechable,Salida,,70
30/10/2019,Cores,Convencionales,Aprovechable,Salida,,170
30/10/2019,Cartón,Convencionales,Aprovechable,Salida,,100
30/10/2019,Estibas,Convencionales,Aprovechable,Salida,,810
30/10/2019,Lodos PTAR,Convencionales,No Aprovechable,Salida,,990
30/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,SIRCEM,34.6
30/10/2019,DS - Descarte,Proceso,Aprovechable,Ingreso,Molino,1200
30/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Línea D,49
30/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Canecas,63.8
30/10/2019,RH - Recorte Humedo,Proceso,Aprovechable,Ingreso,Lavamoldes,22
30/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea A,31
30/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea B,31
30/10/2019,RS - Recorte Seco,Proceso,Aprovechable,Ingreso,Línea C,37.8
